0,1,2,3,4,5,6,7,8,9,10,11,12
19.401860489602523,-4.889298357391923,-15.229023927986633,-7.777730075709986,-22.165767339015396,-7.75847787915365,-11.400566616308081,0.06572403096347162,-20.73569626586693,-3.8986183816662963,-3.263613520849224,-11.871469357898768,-4.155572634967577
19.199088112531744,-8.065851408308044,-17.428062647285934,-3.494939979928732,-18.60874931710246,-4.8886031903144715,-6.26660073659774,-5.996521491564271,-13.647934346306892,-2.665481739763292,2.305984607610339,1.3763320566676847,-14.100676713637059
20.7768407497037,-14.874499202359141,-25.22485194319347,-6.232243878421863,-15.273204846156128,-6.974574916209463,-0.5970346507640694,-0.6856940118116603,-4.077975725571355,-1.6563981857235968,-7.221636302645626,-12.215944947751497,-5.362785112549621
19.570163016607438,-11.334111963171619,-17.789680834768607,-6.735418016821043,-20.678734985434712,-3.172014468240615,-16.752635195032163,2.998668667411957,-2.1202405708195595,-3.3640214060722253,2.031150983523086,-10.328008375884815,-6.888491193122546
19.77993362101904,-15.289949964046018,-18.65712148988921,-7.354403779672637,-16.620765633218593,-6.525583706774691,-1.570748751453004,-1.0953066333596646,-11.713481446730428,5.016192447972417,-13.758293979772754,5.619377101271566,-11.781987490797263
19.430458422351077,-3.5847227533901025,-15.672200390363898,6.326299780318874,-11.647792820857472,-19.443376703078822,-16.293350758109263,-9.39254217291187,-12.863863019018819,-6.042971142229853,-6.282740963553319,-0.10314297930451584,-17.229167136374492
19.235382253609323,-16.448704114256532,-10.375703078038681,1.6849536709011426,-14.126903911845995,-14.679770324533028,-4.9274984988527555,-0.38961682379047624,-7.437552732294503,-3.3225858486888993,-9.231014655228668,-3.8146012462847514,-10.645109668395191
18.435274194666658,-2.5083214450588716,-7.077289592377714,1.239100269393936,-10.706921717516309,-2.8866851530643802,-8.262463018562276,4.176126248508274,-7.591485716821207,1.4600901901885994,-3.3641936705883397,-0.6747993189548382,-2.1843257537805765
21.368650728339933,-27.85106991013552,-19.88502798226009,-3.686088356381362,-12.129805210093641,2.2872275383669463,-7.799535381531201,0.565148430371821,-11.379944576974554,-0.46494224238120424,-5.02890974416458,1.475577875346154,-9.252753736329383
18.702142842832497,-3.755575195552962,-8.292574507933416,0.6759428466732541,-16.097313522898773,-15.050479845401377,-24.954819364471,-11.474694477995765,-2.62968576808701,-3.0103938049105143,-4.559556209334991,0.9766072986541133,-8.760060388634153
20.325489536528817,-20.525019419447677,-23.099389753213817,-4.075496810070459,-11.870954533192943,0.42806308075454147,-6.334139191343895,1.8864063044798312,-5.843367093609848,2.3188497146194,-4.757079502636967,2.6761000573573974,-10.501137362937401
20.487235218341258,-13.807388607229095,-16.346952486493635,-2.914708494925243,-15.428027914746835,2.5306689463091305,-8.054104002416686,-2.5052068503248845,-9.121032312217398,-2.6598269814273374,-10.75016834598086,-4.058621720227399,-14.753077687341852
17.742593671717373,-10.011253524453299,-3.6750942609934394,-2.257412742200631,-20.69488111826402,-14.390216184780897,-12.20770508684813,0.5683936661602127,-10.422657884908189,-6.247048433885262,-6.110577258146416,-16.52840995026875,1.8593135149713076
20.677618152987513,-14.140135385396784,-25.416661998082464,-0.00442914986469658,-17.083289442474786,-9.963344930483915,-12.593459411666625,-5.368042640882623,-0.33219710223467125,5.994972923534758,-1.2790588214752403,-11.487658628451678,-9.473322067676003
19.977110576382064,-10.821527830187717,-24.95951204798367,3.812003485332921,-23.569948193166542,-9.19835280496097,-5.905488675330648,-7.408740878295204,-10.967654039757745,2.625315325792858,-2.487853663882431,-3.974528488910308,-6.753841089541781
19.901036241630212,-9.159677330544675,-9.69458142901203,-8.497823459018614,-24.102340593740966,-4.814980583764895,-7.760682441767409,-0.10302596943351727,-2.856142946367797,-6.219111945393798,-0.4432617755486256,-16.58130583096176,-2.982535904823139
16.921972009732876,-11.240757108583336,-6.278094168301594,2.088480922700514,-14.910739322889544,-17.42289351572279,-8.291007102709628,-8.938201250564815,-9.991763971038232,-1.4204430212301014,-1.5533872325399725,-4.387645816573558,-8.566151998562702
19.805272750069292,-9.766361771748837,-21.398081019387426,2.913359827330151,-21.87786320454465,-10.497578406201818,-10.963392787502341,-10.85344097637437,-2.474277341996142,2.357335461949393,-5.716511752845906,-8.264141676433963,-8.002458880776974
18.483881277236478,2.7330430169120348,2.1830632665999787,-4.738876136954787,-19.838488624367926,-18.697439544257016,-10.02249564465158,-13.91134810247349,-10.309637894913886,0.8659667726138122,-11.865374272021384,-7.136506992363743,-13.689692827004366
20.291272544876634,-10.03642083169773,-20.453040373087426,-2.887073774216899,-20.334450260183058,-13.834755513520742,-8.97152932757631,-8.854740163242132,1.3287261143427531,0.9650842038059464,-6.494640171645967,-3.8106951062013232,-6.931378689165617
19.472729019891815,-7.026683198204701,-24.16696274094349,6.603993433951701,-20.11350751316764,-2.5531005669359064,-24.05422744107616,-2.114048827353445,-9.655996898361405,-7.235332284165024,-7.200107040235648,-11.505263928324457,-9.479670297078348
18.55283019938913,-0.09250440490948159,-7.2319344984309115,-8.207280542927505,-25.460196211731425,-14.392885370158396,-9.722335726114462,-5.756781405907653,-7.843035536752232,10.883975257620376,-2.8827714469764407,-8.862362170207305,-8.800383098319925
20.35742545842199,-16.516824991425622,-16.717954715826373,-0.5822826613236803,-10.748297288482975,-9.267465964325517,-15.075796988298753,2.934308450794503,-17.79533353848756,-4.533401986710739,-7.973266632516013,0.9163699877124271,-6.258196262659749
18.926022697273204,-2.1372250536718673,-5.023732666810477,2.194415751515371,-22.982356404164566,-14.129787788440888,-22.769740967420734,-9.583478034308829,-3.769841805156823,-5.077032859972268,-1.2421996531502517,-1.4578725886946229,-3.6300737724372927
18.372110465249193,6.888713603926701,-21.041792160761496,-13.845083860178136,-23.032714142078355,-8.377595454412452,-5.627727043304526,-0.8290205717893885,-6.230853338485928,-2.3160270825679805,-7.211761779474184,-21.500906045126705,4.8753472455410005
18.387504013631656,-2.242277214652912,-12.921709603556447,4.298133381280538,-22.919477754415375,-19.259918035541816,-11.956011557715582,-1.6568009648342783,-1.210634451930491,-6.826130564074799,-3.497747261356571,-5.027726783496838,-5.926642065508654
18.71987739900225,-5.866602323350175,-14.3134803780526,-3.25513318174421,-28.541515048112178,0.1292354545793417,-12.9951842911198,0.9299062713517688,-8.510839711605046,-5.039831886462944,7.357246114302952,-13.754486383477893,-6.548132859594213
18.628851224847693,-2.9817858627926777,-20.94476403613755,-5.544921873605362,-19.55602147430431,-11.215780850382476,-3.921823238543628,6.231309877273208,1.06077468024487,-3.2071100051404553,-1.4276641793891935,-15.153071382257066,-15.792368757353549
19.307378416401693,-12.458706265985528,-6.10822673412612,1.8654275979710429,-16.555863406974463,-9.232177939350741,-18.530821307036195,-2.975333407949307,-5.342432928845662,-11.769424145758443,-10.527382418197726,-9.930862357801994,-8.329282988842689
19.76156137479603,-3.968128057085096,-21.23100163532599,1.7456891226663243,-10.403047930757939,-2.8188984877589216,-16.574031187597217,-4.689208662337893,2.3725963889352313,-5.994703828157212,-9.866529217777874,-14.914867823352015,-7.227781459145736
20.50215421837782,-18.513680225475067,-6.164155563180021,4.2084312865691125,-19.1294119004327,-11.376683645734087,-7.657534127384484,-0.7927044119831367,-15.460402245265634,13.508180434668178,-0.5978400151827773,7.986332472822873,-10.967997576093534
19.19708261294374,-2.606200227162251,-16.6098080590564,7.545829711813926,-23.716003702827244,-5.865827640864344,-16.18942103448451,-6.511933055312882,-10.643699092590449,-9.85324660332477,-15.86649473827147,-9.652219904260662,-8.495806893851222
20.988367489564254,-19.467865078693272,-13.47596106289481,2.1888102463604997,-7.800708739489408,-6.117282206947659,-2.8852297603343997,-2.7416783193942433,-12.54252892296744,0.7641142867243446,-3.13262463310543,2.5239672119805405,-17.200815659046164
16.693285911303022,-4.300664522096571,-6.076344185023713,-4.294085947936153,-19.13223095514409,-11.508039062861553,-16.670136024627656,-2.11159120441314,-7.607205892880465,-6.075624166198116,-5.944505376460192,-7.880510244935454,-3.8259442058001847
20.38007310077997,-10.33281903282987,-31.157211526628732,-6.337650473998664,-4.787015786561107,12.147293420305079,-1.4257628667093476,-9.972016296859067,-22.109212141898837,1.9943521506695745,11.632537519642739,-8.514791687516098,-18.623843395867816
20.126442852973103,-9.677818465111056,-24.06478767187776,-3.106309161158194,-23.614362335836674,-6.22713588911964,-2.57364530361616,-7.785283275584061,-6.631469683223599,2.3052873013666537,3.9631048979167405,-12.977328006242983,-9.045651704130975
18.753716825641742,-1.6340342786401616,-7.708125235428677,1.5272917897880725,-11.4600112374596,-14.585004835257292,-17.786797151945752,-5.442917140435817,-15.427943966109437,-9.24654141994716,-7.225683241845334,-4.874549691917614,-8.22767037369816
19.80112017425851,-7.3103010154778945,-11.602980663527035,-5.439075738162978,-19.006999602995098,-5.069274243676076,-17.059480383404637,2.348987791195131,-14.009423128722542,-4.818737199846292,-5.9786681798645605,-16.596456576565288,-9.792174854244248
19.97256377630973,-17.219260764391315,-1.37104897880727,-6.693848820011592,-18.77313962889627,-7.379154650432705,-13.055338409079697,0.9323378611415621,-8.470353593805259,-1.6592065821929503,-3.222495447187509,-0.04929982090130052,-7.557525612213563
18.304405078536025,2.751330327475183,-13.584210199244382,-5.446587990750314,-25.620190838069654,-17.17864940739807,-0.15115518826043803,-8.23216537585776,-0.5535832639366138,5.917687461176232,-1.2144958834828914,-5.085826944464903,-10.402534032919874
18.92335456869041,-1.4171935854236264,-2.2142709443806603,-4.703151061920463,-14.362197472221474,-12.584447157605473,-14.422294131702687,6.780766584203974,-4.892563428874599,-4.360732598865883,-5.737351937437861,0.11569708329240545,-4.84961623705459
18.944849168773384,-0.5449987929105985,-14.123450111119656,-8.527654828910439,-21.631110704065964,-10.116073996967906,-17.638243654722448,7.42486772409224,-12.984299911401338,-5.569278991940728,-4.102412842303488,-9.321427537689948,-9.39865888298746
20.79760575008328,-16.845601748057952,-15.975084564132787,2.8540712845829534,-9.692713452084545,-4.684233864822727,-11.365276279527704,4.309860595924378,-6.881709623674065,-6.744694104393499,-9.032177764544135,2.7968727705726266,-6.5574176711505405
19.81129340391482,-3.626543589644131,-21.289725352264778,-6.260709174800182,-24.80409106707431,-6.348405914995535,-1.131364807882535,-7.801296661179766,-10.836002043158269,6.74602814540745,-2.7069049754319527,2.925779462383238,-1.038395676031492
19.94250489190693,-13.145309662147048,-11.357581096042171,-8.069143100991862,-15.365038655493308,-4.129108897865457,-13.890890680196495,2.80701732989182,-14.412007435538573,-14.821432349972374,-15.02882978672899,7.641842981806578,-4.019155845123782
18.358971142922314,-0.09563667554681894,-3.4688409813639685,-8.593874001464197,-26.296549430297947,-13.201402344764777,-6.57322187224538,-6.486169833993371,-14.626201789301643,1.2185318264931,1.536970122042613,-3.5650914242834144,-4.096405911936585
20.035433985370933,-17.964721181666732,-5.631790419772957,0.2614794304334171,-23.08040937330217,-17.749688314155254,-7.0964924234289954,-2.591647455677755,-10.785517162099602,9.059243707266521,-6.753135942723821,-10.742242870913858,-5.774665176971267
